Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff
PPP1R3G	-0.098633608815427	0.0158607922991485	648791	PPP1R3G	PPP1R3G	-0.098633608815427	0.0158607922991485	0.114494401114575
HNRNPCL3	-0.324771349862259	-0.786865975564606	649330	HNRNPCL3	HNRNPCL3	-0.324771349862259	-0.786865975564606	-0.462094625702347
ANKRD33B	-0.157575757575758	-0.181081081081081	651746	ANKRD33B	ANKRD33B	-0.157575757575758	-0.181081081081081	-0.0235053235053235
GATSL3	-0.127823691460055	0.00974546464272492	652968	GATSL3	GATSL3	-0.127823691460055	0.00974546464272492	0.13756915610278
SKOR2	-0.348286501377411	0.0725518326545724	652991	SKOR2	SKOR2	-0.348286501377411	0.0725518326545724	0.420838334031983
XAGE1E	-0.385278236914601	-1.01990003702332	653067	XAGE1E	XAGE1E	-0.385278236914601	-1.01990003702332	-0.634621800108724
GOLGA8J	-0.181278236914601	-1.03267308404295	653073	GOLGA8J	GOLGA8J	-0.181278236914601	-1.03267308404295	-0.851394847128346
ZBTB8A	-0.56768044077135	-0.407312106627175	653121	ZBTB8A	ZBTB8A	-0.56768044077135	-0.407312106627175	0.160368334144175
GOLGA8K	-0.349168044077135	-0.706016290262866	653125	GOLGA8K	GOLGA8K	-0.349168044077135	-0.706016290262866	-0.356848246185731
FAM228A	-0.154413223140496	-0.43275638652351	653140	FAM228A	FAM228A	-0.154413223140496	-0.43275638652351	-0.278343163383014
ANXA8	-0.884738292011019	-0.826045908922621	653145	ANXA8	ANXA8	-0.884738292011019	-0.826045908922621	0.058692383088398
NBPF6	-0.557476584022039	-0.646149574231766	653149	NBPF6	NBPF6	-0.557476584022039	-0.646149574231766	-0.0886729902097274
TRIM43B	-0.256837465564738	-0.250092558311736	653192	TRIM43B	TRIM43B	-0.256837465564738	-0.250092558311736	0.00674490725300192
KRTAP4-11	-0.120694214876033	0.0976767863754165	653240	KRTAP4-11	KRTAP4-11	-0.120694214876033	0.0976767863754165	0.21837100125145
PRB2	0.224209366391185	0.0230812661977046	653247	PRB2	PRB2	0.224209366391185	0.0230812661977046	-0.20112810019348
POTEI	0.00404892561983471	-0.34476119955572	653269	POTEI	POTEI	0.00404892561983471	-0.34476119955572	-0.348810125175555
CFC1B	-0.361256198347107	-0.825851536467975	653275	CFC1B	CFC1B	-0.361256198347107	-0.825851536467975	-0.464595338120867
CT47A7	-0.566214876033058	-0.427295446131063	653282	CT47A7	CT47A7	-0.566214876033058	-0.427295446131063	0.138919429901995
ASAH2B	-0.317719008264463	-0.403452425027767	653308	ASAH2B	ASAH2B	-0.317719008264463	-0.403452425027767	-0.0857334167633046
KIAA0895L	-0.0820815426997245	-1.54535357275083	653319	KIAA0895L	KIAA0895L	-0.0820815426997245	-1.54535357275083	-1.46327203005111
FAM86B2	-0.604969696969697	-0.649685301740096	653333	FAM86B2	FAM86B2	-0.604969696969697	-0.649685301740096	-0.0447156047703993
NCF1	0.272242424242424	-0.0421538319141059	653361	NCF1	NCF1	0.272242424242424	-0.0421538319141059	-0.31439625615653
FOXD4L6	-0.239537190082645	0.318122917437986	653404	FOXD4L6	FOXD4L6	-0.239537190082645	0.318122917437986	0.557660107520631
SPAG11A	-0.240154269972452	-0.195362828582007	653423	SPAG11A	SPAG11A	-0.240154269972452	-0.195362828582007	0.0447914413904451
FOXD4L5	-0.491801652892562	-0.245390596075528	653427	FOXD4L5	FOXD4L5	-0.491801652892562	-0.245390596075528	0.246411056817034
AQP12B	-0.280363636363636	0.0986671603109959	653437	AQP12B	AQP12B	-0.280363636363636	0.0986671603109959	0.379030796674632
SRGAP2C	-0.0860539944903581	-0.397065901517956	653464	SRGAP2C	SRGAP2C	-0.0860539944903581	-0.397065901517956	-0.311011907027598
SCGB1C2	-0.117090909090909	-0.16360607182525	653486	SCGB1C2	SCGB1C2	-0.117090909090909	-0.16360607182525	-0.0465151627343408
RGPD3	-0.659570247933884	-0.629424287301	653489	RGPD3	RGPD3	-0.659570247933884	-0.629424287301	0.0301459606328847
LGALS7B	-0.337146005509642	-0.665429470566457	653499	LGALS7B	LGALS7B	-0.337146005509642	-0.665429470566457	-0.328283465056815
PPIAL4A	-0.583691460055096	-0.664531654942614	653505	PPIAL4A	PPIAL4A	-0.583691460055096	-0.664531654942614	-0.0808401948875175
SFTPA1	0.0465267217630854	-0.085050907071455	653509	SFTPA1	SFTPA1	0.0465267217630854	-0.085050907071455	-0.13157762883454
GPR89A	-0.939096418732782	-0.757802665679378	653519	GPR89A	GPR89A	-0.939096418732782	-0.757802665679378	0.181293753053405
TP53TG3C	-0.73504132231405	-1.07608293224732	653550	TP53TG3C	TP53TG3C	-0.73504132231405	-1.07608293224732	-0.341041609933266
TMEM236	-0.513101928374656	0.153035912624954	653567	TMEM236	TMEM236	-0.513101928374656	0.153035912624954	0.666137840999609
PHLDB3	-0.302236914600551	-0.749129951869678	653583	PHLDB3	PHLDB3	-0.302236914600551	-0.749129951869678	-0.446893037269127
PPIAL4C	-0.276242424242424	0.0436875231395779	653598	PPIAL4C	PPIAL4C	-0.276242424242424	0.0436875231395779	0.319929947382002
HIST2H3D	-0.566842975206612	-1.09616808589411	653604	HIST2H3D	HIST2H3D	-0.566842975206612	-1.09616808589411	-0.529325110687502
PRAMEF15	-0.626192837465565	-0.789031840059237	653619	PRAMEF15	PRAMEF15	-0.626192837465565	-0.789031840059237	-0.162839002593672
GOLGA6C	-1.15911845730028	-1.23528322843391	653641	GOLGA6C	GOLGA6C	-1.15911845730028	-1.23528322843391	-0.0761647711336377
GOLGA6D	-0.676870523415978	-0.846343946686412	653643	GOLGA6D	GOLGA6D	-0.676870523415978	-0.846343946686412	-0.169473423270434
MBD3L4	-0.553818181818182	-0.995557201036653	653656	MBD3L4	MBD3L4	-0.553818181818182	-0.995557201036653	-0.441739019218471
MBD3L3	-0.613057851239669	-0.695261014439097	653657	MBD3L3	MBD3L3	-0.613057851239669	-0.695261014439097	-0.0822031631994272
TMEM183B	-0.290071625344353	-0.0875536838208071	653659	TMEM183B	TMEM183B	-0.290071625344353	-0.0875536838208071	0.202517941523545
GSTT2B	-0.238358126721763	-0.456118104405776	653689	GSTT2B	GSTT2B	-0.238358126721763	-0.456118104405776	-0.217759977684013
GOLGA8M	-0.237818181818182	-0.394057756386524	653720	GOLGA8M	GOLGA8M	-0.237818181818182	-0.394057756386524	-0.156239574568342
POTEJ	-0.118479338842975	-1.09200296186598	653781	POTEJ	POTEJ	-0.118479338842975	-1.09200296186598	-0.973523623023
MZT2A	-0.428341597796143	-0.709616808589411	653784	MZT2A	MZT2A	-0.428341597796143	-0.709616808589411	-0.281275210793268
ZG16	0.0596077134986226	-0.562782302850796	653808	ZG16	ZG16	0.0596077134986226	-0.562782302850796	-0.622390016349419
FAM72B	-0.0837454545454545	-0.567012217697149	653820	FAM72B	FAM72B	-0.0837454545454545	-0.567012217697149	-0.483266763151695
ACTR3C	-0.239977961432507	-0.93224731580896	653857	ACTR3C	ACTR3C	-0.239977961432507	-0.93224731580896	-0.692269354376453
OCM	-0.0750633608815427	-0.495640503517216	654231	OCM	OCM	-0.0750633608815427	-0.495640503517216	-0.420577142635673
ZNF732	-0.110743801652893	-0.178989263235839	654254	ZNF732	ZNF732	-0.110743801652893	-0.178989263235839	-0.068245461582946
LGALS9C	-0.484077134986226	-1.18215475749722	654346	LGALS9C	LGALS9C	-0.484077134986226	-1.18215475749722	-0.698077622510997
NME1-NME2	-0.516517906336088	-0.634329877823029	654364	NME1-NME2	NME1-NME2	-0.516517906336088	-0.634329877823029	-0.11781197148694
LRTM2	-0.150578512396694	-0.260542391706775	654429	LRTM2	LRTM2	-0.150578512396694	-0.260542391706775	-0.109963879310081
FER1L6	-0.276143250688705	0.0250694187338023	654463	FER1L6	FER1L6	-0.276143250688705	0.0250694187338023	0.301212669422508
BOLA2B	0.151526170798898	0.225684931506849	654483	BOLA2B	BOLA2B	0.151526170798898	0.225684931506849	0.0741587607079512
IQCJ	-0.272154269972452	-0.39697334320622	654502	IQCJ	IQCJ	-0.272154269972452	-0.39697334320622	-0.124819073233768
PCP4L1	-0.0708914600550964	-0.551092188078489	654790	PCP4L1	PCP4L1	-0.0708914600550964	-0.551092188078489	-0.480200728023393
MSMP	-0.10953608815427	-0.816299518696779	692094	MSMP	MSMP	-0.10953608815427	-0.816299518696779	-0.706763430542509
PPAN-P2RY11	-0.515922865013774	-0.487115883006294	692312	PPAN-P2RY11	PPAN-P2RY11	-0.515922865013774	-0.487115883006294	0.0288069820074802
HIST2H2AA4	-0.193542699724518	-0.378211773417253	723790	HIST2H2AA4	HIST2H2AA4	-0.193542699724518	-0.378211773417253	-0.184669073692735
INS-IGF2	-0.834005509641873	-0.298463532025176	723961	INS-IGF2	INS-IGF2	-0.834005509641873	-0.298463532025176	0.535541977616697
C1orf195	-0.0588220385674931	0.324000370233247	727684	C1orf195	C1orf195	-0.0588220385674931	0.324000370233247	0.38282240880074
RNF208	-0.00504187327823691	-0.615762680488708	727800	RNF208	RNF208	-0.00504187327823691	-0.615762680488708	-0.610720807210471
SPATA31A3	-0.0179889807162534	-0.502702702702703	727830	SPATA31A3	SPATA31A3	-0.0179889807162534	-0.502702702702703	-0.484713721986449
GOLGA6L6	-0.399195592286501	-1.0684005923732	727832	GOLGA6L6	GOLGA6L6	-0.399195592286501	-1.0684005923732	-0.669205000086694
SSX2B	-0.0760187327823692	0.430016660496113	727837	SSX2B	SSX2B	-0.0760187327823692	0.430016660496113	0.506035393278482
RGPD8	-0.906435261707989	-1.60079600148093	727851	RGPD8	RGPD8	-0.906435261707989	-1.60079600148093	-0.694360739772944
BHLHA9	-0.0850446280991736	-0.529905590522029	727857	BHLHA9	BHLHA9	-0.0850446280991736	-0.529905590522029	-0.444860962422855
FAM156B	-0.156099173553719	0.167715660866346	727866	FAM156B	FAM156B	-0.156099173553719	0.167715660866346	0.323814834420065
MUC5B	-0.293289256198347	0.298287671232877	727897	MUC5B	MUC5B	-0.293289256198347	0.298287671232877	0.591576927431224
SPATA31A5	-0.551228650137741	-0.912819326175491	727905	SPATA31A5	SPATA31A5	-0.551228650137741	-0.912819326175491	-0.36159067603775
TLCD2	-0.244584022038567	-0.0058527397260274	727910	TLCD2	TLCD2	-0.244584022038567	-0.0058527397260274	0.23873128231254
GXYLT2	0.198578512396694	-0.573963346908552	727936	GXYLT2	GXYLT2	0.198578512396694	-0.573963346908552	-0.772541859305247
RHOXF2B	-0.547426997245179	-0.655405405405405	727940	RHOXF2B	RHOXF2B	-0.547426997245179	-0.655405405405405	-0.107978408160226
MROH1	-0.118798898071625	0.113485746019993	727957	MROH1	MROH1	-0.118798898071625	0.113485746019993	0.232284644091618
CT47A10	-0.493046831955923	0.19313217326916	728036	CT47A10	CT47A10	-0.493046831955923	0.19313217326916	0.686179005225082
CT47A9	-0.430325068870523	-0.303276564235468	728042	CT47A9	CT47A9	-0.430325068870523	-0.303276564235468	0.127048504635055
GOLGA8O	-0.823977961432507	-0.317160310995927	728047	GOLGA8O	GOLGA8O	-0.823977961432507	-0.317160310995927	0.506817650436579
CT47A8	-0.245498622589532	-0.65806182895224	728049	CT47A8	CT47A8	-0.245498622589532	-0.65806182895224	-0.412563206362708
CT47A6	-0.866380165289256	-1.60746019992595	728062	CT47A6	CT47A6	-0.866380165289256	-1.60746019992595	-0.741080034636697
CT47A5	-0.155382920110193	-0.151592002961866	728072	CT47A5	CT47A5	-0.155382920110193	-0.151592002961866	0.00379091714832686
CT47A4	-0.263779614325069	-0.507469455757127	728075	CT47A4	CT47A4	-0.263779614325069	-0.507469455757127	-0.243689841432058
CT47A3	-0.295779614325069	-0.636208811551277	728082	CT47A3	CT47A3	-0.295779614325069	-0.636208811551277	-0.340429197226208
CT47A2	0.0200275482093664	0.123343206219919	728090	CT47A2	CT47A2	0.0200275482093664	0.123343206219919	0.103315658010552
CT47A1	-0.170269972451791	-0.658654202147353	728096	CT47A1	CT47A1	-0.170269972451791	-0.658654202147353	-0.488384229695562
ANXA8L1	-0.605730027548209	-0.879563124768604	728113	ANXA8L1	ANXA8L1	-0.605730027548209	-0.879563124768604	-0.273833097220395
ZBTB8B	-0.302435261707989	-0.472436134764902	728116	ZBTB8B	ZBTB8B	-0.302435261707989	-0.472436134764902	-0.170000873056913
NUTM2A	-0.526611570247934	-1.08034061458719	728118	NUTM2A	NUTM2A	-0.526611570247934	-1.08034061458719	-0.553729044339256
TSPY3	-0.414490358126722	-0.671612365790448	728137	TSPY3	TSPY3	-0.414490358126722	-0.671612365790448	-0.257122007663726
RSPH10B2	-0.3	-1.11116253239541	728194	RSPH10B2	RSPH10B2	-0.3	-1.11116253239541	-0.811162532395409
FAM155A	0.178247933884298	0.462550907071455	728215	FAM155A	FAM155A	0.178247933884298	0.462550907071455	0.284302973187157
KRTAP4-8	-0.21001652892562	-0.684801925212884	728224	KRTAP4-8	KRTAP4-8	-0.21001652892562	-0.684801925212884	-0.474785396287264
TMEM191B	-0.293289256198347	-0.218752313957793	728229	TMEM191B	TMEM191B	-0.293289256198347	-0.218752313957793	0.0745369422405537
MAGED4	-0.388011019283747	-0.722593483894854	728239	MAGED4	MAGED4	-0.388011019283747	-0.722593483894854	-0.334582464611107
KRTAP1-4	-0.111977961432507	-0.811032950758978	728255	KRTAP1-4	KRTAP1-4	-0.111977961432507	-0.811032950758978	-0.699054989326471
FAM157A	-0.262413223140496	-0.940670122176971	728262	FAM157A	FAM157A	-0.262413223140496	-0.940670122176971	-0.678256899036476
MAGEA9B	-0.436187327823692	0.290040725657164	728269	MAGEA9B	MAGEA9B	-0.436187327823692	0.290040725657164	0.726228053480856
CLEC19A	-0.0300165289256198	0.491614216956683	728276	CLEC19A	CLEC19A	-0.0300165289256198	0.491614216956683	0.521630745882303
KRTAP2-2	-0.599856749311295	-0.553211773417253	728279	KRTAP2-2	KRTAP2-2	-0.599856749311295	-0.553211773417253	0.0466449758940419
D2HGDH	-0.52700826446281	-0.204442798963347	728294	D2HGDH	D2HGDH	-0.52700826446281	-0.204442798963347	0.322565465499463
KRTAP19-8	-0.0278953168044077	0.208006293965198	728299	KRTAP19-8	KRTAP19-8	-0.0278953168044077	0.208006293965198	0.235901610769606
KRTAP9-1	-0.105759779614325	-0.555127730470196	728318	KRTAP9-1	KRTAP9-1	-0.105759779614325	-0.555127730470196	-0.449367950855871
GTF2H2C	-0.877917355371901	0.201897445390596	728340	GTF2H2C	GTF2H2C	-0.877917355371901	0.201897445390596	1.0798148007625
NXF2B	-0.0833763085399449	0.0241456867826731	728343	NXF2B	NXF2B	-0.0833763085399449	0.0241456867826731	0.107521995322618
DEFA1B	-0.109215426997245	0.124666790077749	728358	DEFA1B	DEFA1B	-0.109215426997245	0.124666790077749	0.233882217074994
OVOL3	0.0565454545454545	-0.676286560533136	728361	OVOL3	OVOL3	0.0565454545454545	-0.676286560533136	-0.73283201507859
USP17L24	-0.414292011019284	-0.423213624583488	728369	USP17L24	USP17L24	-0.414292011019284	-0.423213624583488	-0.00892161356420373
USP17L25	-0.827977961432507	-0.831719733432062	728373	USP17L25	USP17L25	-0.827977961432507	-0.831719733432062	-0.00374177199955528
POTEF	-0.414280991735537	-0.137217697149204	728378	POTEF	POTEF	-0.414280991735537	-0.137217697149204	0.277063294586333
USP17L26	-0.254787878787879	-0.253109959274343	728379	USP17L26	USP17L26	-0.254787878787879	-0.253109959274343	0.00167791951353596
USP17L5	-0.760165289256198	0.109727878563495	728386	USP17L5	USP17L5	-0.760165289256198	0.109727878563495	0.869893167819693
LOC728392	-0.145465564738292	-0.481340244353943	728392	LOC728392	LOC728392	-0.145465564738292	-0.481340244353943	-0.335874679615651
USP17L27	-0.776198347107438	-0.957700851536468	728393	USP17L27	USP17L27	-0.776198347107438	-0.957700851536468	-0.18150250442903
TSPY4	0.144385674931129	0.145612736023695	728395	TSPY4	TSPY4	0.144385674931129	0.145612736023695	0.0012270610925654
USP17L28	-0.364815426997245	-0.328387634209552	728400	USP17L28	USP17L28	-0.364815426997245	-0.328387634209552	0.0364277927876931
TSPY8	0.325101928374656	0.52350055534987	728403	TSPY8	TSPY8	0.325101928374656	0.52350055534987	0.198398626975215
USP17L29	-1.32837465564738	-2.13495001851166	728405	USP17L29	USP17L29	-1.32837465564738	-2.13495001851166	-0.806575362864279
USP17L30	-0.594589531680441	-0.745834875971862	728419	USP17L30	USP17L30	-0.594589531680441	-0.745834875971862	-0.151245344291421
OPN1MW2	-0.293123966942149	-0.0343881895594224	728458	OPN1MW2	OPN1MW2	-0.293123966942149	-0.0343881895594224	0.258735777382726
METTL24	0.112011019283747	-0.214041095890411	728464	METTL24	METTL24	0.112011019283747	-0.214041095890411	-0.326052115174158
LOC728485	-0.184066115702479	-0.160810810810811	728485	LOC728485	LOC728485	-0.184066115702479	-0.160810810810811	0.0232553048916685
DNLZ	-1.47581267217631	-1.65984820436875	728489	DNLZ	DNLZ	-1.47581267217631	-1.65984820436875	-0.184035532192444
GOLGA8H	-0.564661157024793	-0.807710107367642	728498	GOLGA8H	GOLGA8H	-0.564661157024793	-0.807710107367642	-0.243048950342848
C12orf73	-0.0911228650137741	-0.453970751573491	728568	C12orf73	C12orf73	-0.0911228650137741	-0.453970751573491	-0.362847886559717
CNTNAP3B	0.24566391184573	-0.4239818585709	728577	CNTNAP3B	CNTNAP3B	0.24566391184573	-0.4239818585709	-0.66964577041663
CCDC169	-0.298027548209366	-0.1401332839689	728591	CCDC169	CCDC169	-0.298027548209366	-0.1401332839689	0.157894264240466
DCDC2C	-0.158071625344353	-0.320344316919659	728597	DCDC2C	DCDC2C	-0.158071625344353	-0.320344316919659	-0.162272691575307
CCDC30	-0.174181818181818	-0.00198389485375787	728621	CCDC30	CCDC30	-0.174181818181818	-0.00198389485375787	0.17219792332806
DHRS4L1	-0.11897520661157	-0.133959644576083	728635	DHRS4L1	DHRS4L1	-0.11897520661157	-0.133959644576083	-0.0149844379645127
MEIKIN	-0.0795074380165289	-0.448454276194002	728637	MEIKIN	MEIKIN	-0.0795074380165289	-0.448454276194002	-0.368946838177473
CDK11A	-0.141410468319559	-0.205877452795261	728642	CDK11A	CDK11A	-0.141410468319559	-0.205877452795261	-0.0644669844757018
DMRTC1B	0.163757575757576	-0.0496390225842281	728656	DMRTC1B	DMRTC1B	0.163757575757576	-0.0496390225842281	-0.213396598341804
EIF3CL	-0.614391184573003	-0.761727138097001	728689	EIF3CL	EIF3CL	-0.614391184573003	-0.761727138097001	-0.147335953523998
SPANXB1	-0.494942148760331	-0.777776749352092	728695	SPANXB1	SPANXB1	-0.494942148760331	-0.777776749352092	-0.282834600591761
SPANXA2	-0.515426997245179	-0.772260273972603	728712	SPANXA2	SPANXA2	-0.515426997245179	-0.772260273972603	-0.256833276727424
NPIPB6	-0.224837465564738	-0.561708626434654	728741	NPIPB6	NPIPB6	-0.224837465564738	-0.561708626434654	-0.336871160869916
ANKRD20A4	-0.406181818181818	-0.84819511292114	728747	ANKRD20A4	ANKRD20A4	-0.406181818181818	-0.84819511292114	-0.442013294739322
ANKDD1B	-0.178225895316804	-0.305201777119585	728780	ANKDD1B	ANKDD1B	-0.178225895316804	-0.305201777119585	-0.126975881802781
C1GALT1C1L	0.0891493112947658	-0.212828582006664	728819	C1GALT1C1L	C1GALT1C1L	0.0891493112947658	-0.212828582006664	-0.30197789330143
FAM72D	0.0228154269972452	0.00334857460199926	728833	FAM72D	FAM72D	0.0228154269972452	0.00334857460199926	-0.0194668523952459
NBPF8	-0.712804407713499	-0.0807691595705294	728841	NBPF8	NBPF8	-0.712804407713499	-0.0807691595705294	0.632035248142969
C12orf71	-0.239955922865014	0.412661977045539	728858	C12orf71	C12orf71	-0.239955922865014	0.412661977045539	0.652617899910553
CT45A2	-0.35228650137741	-0.644344687152906	728911	CT45A2	CT45A2	-0.35228650137741	-0.644344687152906	-0.292058185775496
ZNF736	0.182567493112948	0.166873380229545	728927	ZNF736	ZNF736	0.182567493112948	0.166873380229545	-0.015694112883403
PPIAL4F	-0.479129476584022	-0.670214735283228	728945	PPIAL4F	PPIAL4F	-0.479129476584022	-0.670214735283228	-0.191085258699206
ZNF705D	-0.129267217630854	0.244705664568678	728957	ZNF705D	ZNF705D	-0.129267217630854	0.244705664568678	0.373972882199532
RPEL1	-1.20462809917355	-1.41549426138467	729020	RPEL1	RPEL1	-1.20462809917355	-1.41549426138467	-0.210866162211119
SLC15A5	-0.0199173553719008	0.0828600518326546	729025	SLC15A5	SLC15A5	-0.0199173553719008	0.0828600518326546	0.102777407204555
C1orf234	-0.293432506887052	-0.489957423176601	729059	C1orf234	C1orf234	-0.293432506887052	-0.489957423176601	-0.196524916289549
FAM198A	-0.223900826446281	-0.242271380970011	729085	FAM198A	FAM198A	-0.223900826446281	-0.242271380970011	-0.0183705545237301
AGAP5	-1.03268319559229	-0.999444650129582	729092	AGAP5	AGAP5	-1.03268319559229	-0.999444650129582	0.0332385454627049
SPACA5B	-0.169851239669422	-0.364540910773787	729201	SPACA5B	SPACA5B	-0.169851239669422	-0.364540910773787	-0.194689671104366
FLJ45513	-0.259393939393939	-0.233376527212144	729220	FLJ45513	FLJ45513	-0.259393939393939	-0.233376527212144	0.0260174121817958
